experience_level,work_year,employment_type,company_size,job_title,company_location,salary_in_usd
3,2022,3,1,33,70,0.16379690155282017
3,2022,3,1,33,25,0.15378494294936926
3,2022,3,1,33,25,0.0711244683816323
2,2022,3,1,33,70,0.3481212404578437
2,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,47,70,0.41555697420358406
3,2022,3,1,47,70,0.32564266254259694
2,2022,3,2,33,38,0.0685102097700891
3,2022,3,2,3,17,0.26944621775448
3,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,33,70,0.2020104840087397
2,2022,3,1,25,70,0.32564266254259694
2,2022,3,1,25,70,0.21324977296636308
3,2022,3,1,47,25,0.09474271019718208
3,2022,3,1,47,25,0.07348696692052474
3,2022,3,1,25,70,0.24906713901651725
3,2022,3,1,25,70,0.17203754821654965
3,2022,3,1,47,70,0.3818391073307139
3,2022,3,1,47,70,0.30316408462735017
3,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,33,70,0.2020104840087397
3,2022,3,1,88,70,0.5493045127993024
3,2022,3,1,88,70,0.32530548387386826
2,2022,3,1,4,70,0.26382657327566833
2,2022,3,1,4,70,0.21324977296636308
3,2022,3,1,47,70,0.5493045127993024
3,2022,3,1,47,70,0.32530548387386826
0,2022,3,1,25,70,0.1120961723477526
0,2022,3,1,25,70,0.09636116780707986
3,2022,3,1,89,70,0.5493045127993024
3,2022,3,1,89,70,0.32530548387386826
2,2022,3,0,23,27,0.1207212026938328
3,2022,3,1,33,70,0.41555697420358406
3,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,25,70,0.27394193333752936
3,2022,3,1,25,70,0.2222412041324618
3,2022,3,1,47,70,0.4605141300340776
3,2022,3,1,47,70,0.32564266254259694
3,2022,3,1,69,70,0.4605141300340776
3,2022,3,1,69,70,0.32564266254259694
3,2022,3,1,33,70,0.4605141300340776
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,47,70,0.39926000521503013
3,2022,3,1,47,70,0.35149302714513075
2,2022,3,1,25,70,0.2191841175359882
2,2022,3,1,25,70,0.1370473938336765
3,2022,3,1,89,70,0.4605141300340776
3,2022,3,1,89,70,0.32564266254259694
3,2022,3,1,33,70,0.4353381227690012
3,2022,3,1,33,70,0.2640513590548208
2,2022,3,1,33,70,0.2806855067121034
2,2022,3,1,33,70,0.16829261713586952
3,2022,3,1,47,70,0.2941726534612515
3,2022,3,1,47,70,0.2222412041324618
3,2022,3,1,25,70,0.32564266254259694
3,2022,3,1,25,70,0.21324977296636308
0,2022,3,1,33,70,0.3481212404578437
0,2022,3,1,33,70,0.2919247956697268
3,2022,3,1,33,70,0.4740012767832257
3,2022,3,1,33,70,0.3121555157934489
1,2022,3,1,47,70,0.34587338266631906
1,2022,3,1,47,70,0.2806855067121034
3,2022,3,1,25,70,0.24906713901651725
3,2022,3,1,25,70,0.17203754821654965
3,2022,3,1,33,70,0.471753418991701
3,2022,3,1,33,70,0.32564266254259694
3,2022,3,1,69,70,0.541437010528966
3,2022,3,1,69,70,0.44028340991035547
2,2022,3,1,33,70,0.40881340082901
2,2022,3,1,33,70,0.332386235917171
3,2022,3,1,69,51,0.561667730652688
3,2022,3,1,69,51,0.4043176852459607
2,2022,3,1,25,28,0.11301779404227771
3,2022,3,1,25,25,0.10182795795606787
3,2022,3,1,25,25,0.0782097161405181
3,2022,3,1,25,70,0.36835196058156583
3,2022,3,1,25,70,0.23707706555652466
0,2022,3,2,12,20,0.12544395191382612
3,2022,3,1,14,70,0.30316408462735017
3,2022,3,1,14,70,0.25820692879685664
2,2022,3,1,25,70,0.15705332817824613
2,2022,3,1,25,70,0.12333546130537598
3,2022,3,0,0,1,0.010942571729142127
0,2022,3,2,25,70,0.10085688339012921
2,2022,3,1,67,70,0.28967693787820215
2,2022,3,1,67,70,0.2671983599629554
3,2022,3,1,25,70,0.3631818876610591
3,2022,3,1,25,70,0.25595907100533194
0,2022,3,1,47,70,0.2677243586861721
0,2022,3,1,47,70,0.15601931359414478
2,2022,3,1,25,70,0.21324977296636308
2,2022,3,1,25,70,0.13457475026299937
2,2021,3,2,25,38,0.026461781921828503
0,2022,3,2,3,12,0.43803555211883083
0,2022,3,2,69,3,0.015438287312191483
3,2022,3,1,33,70,0.48299270794932436
3,2022,3,1,33,70,0.31665123137649825
3,2022,3,1,33,25,0.14197694597049013
3,2022,3,1,33,25,0.0711244683816323
3,2022,3,1,49,70,0.23572835088160984
3,2022,3,1,49,70,0.14581403922062275
0,2022,3,2,25,70,0.10085688339012921
3,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,33,70,0.2020104840087397
2,2022,3,1,25,70,0.32564266254259694
2,2022,3,1,25,70,0.21324977296636308
3,2022,3,1,47,25,0.09474271019718208
3,2022,3,1,47,25,0.07348696692052474
3,2022,3,1,31,70,0.41555697420358406
3,2022,3,1,31,70,0.2919247956697268
3,2022,3,1,47,70,0.27618979112905406
3,2022,3,1,47,70,0.17166440382315654
3,2022,3,1,47,70,0.3773433917476645
3,2022,3,1,47,70,0.23572835088160984
3,2022,3,1,69,70,0.4200526897866334
3,2022,3,1,69,70,0.25820692879685664
3,2022,3,1,25,70,0.24906713901651725
3,2022,3,1,25,70,0.17203754821654965
3,2022,3,1,25,70,0.25820692879685664
3,2022,3,1,25,70,0.2020104840087397
3,2022,3,2,85,70,0.41555697420358406
3,2022,3,1,33,70,0.42454840536968275
3,2022,3,1,33,70,0.2793367920371886
3,2022,3,1,25,70,0.44028340991035547
3,2022,3,1,25,70,0.18897290881789655
3,2022,3,1,47,70,0.3593605294154671
3,2022,3,1,47,70,0.26944621775448
3,2022,3,1,8,70,0.5054712858645711
3,2022,3,1,8,70,0.4290441209527321
2,2022,3,1,69,70,0.2806855067121034
2,2022,3,1,69,70,0.1907711950511163
2,2022,3,1,73,70,0.32564266254259694
2,2022,3,1,73,70,0.21324977296636308
2,2022,3,1,69,70,0.5054712858645711
2,2022,3,1,69,70,0.32564266254259694
3,2022,3,1,33,70,0.3337349505920858
3,2022,3,1,33,70,0.22853520594873086
2,2022,3,1,73,70,0.2806855067121034
2,2022,3,1,73,70,0.21324977296636308
3,2022,3,1,33,70,0.4740012767832257
3,2022,3,1,33,70,0.3121555157934489
2,2022,3,1,47,70,0.3930783962883373
2,2022,3,1,47,70,0.25820692879685664
0,2022,3,1,33,70,0.3481212404578437
0,2022,3,1,33,70,0.2919247956697268
3,2022,3,1,25,70,0.42117661868239575
3,2022,3,1,25,70,0.30316408462735017
3,2022,3,1,33,70,0.33126230702140863
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,25,70,0.13457475026299937
3,2022,3,1,25,70,0.1120961723477526
3,2022,3,1,33,70,0.39026857404893145
3,2022,3,1,33,70,0.3481212404578437
2,2022,3,1,47,27,0.130168948991611
2,2022,3,1,47,27,0.10655070717606122
2,2022,3,1,74,70,0.3593605294154671
2,2022,3,1,74,70,0.2919247956697268
3,2022,3,1,4,70,0.37059981837309053
3,2022,3,1,4,70,0.26944621775448
3,2022,3,1,33,70,0.22448906192398646
3,2022,3,1,33,70,0.14581403922062275
3,2022,3,1,47,70,0.2806855067121034
3,2022,3,1,47,70,0.2020104840087397
3,2022,3,1,47,70,0.44590305438916716
3,2022,3,1,47,70,0.33013837812564634
3,2022,3,1,33,70,0.4322585575946124
3,2022,3,1,33,70,0.2913853097997609
2,2022,3,1,47,70,0.25820692879685664
3,2022,3,1,33,70,0.4312919787442568
3,2022,3,1,33,70,0.2110019151748384
3,2022,3,1,33,70,0.48299270794932436
3,2022,3,1,33,70,0.3526169560408931
2,2022,3,1,33,44,0.23673089545662984
2,2022,3,1,33,44,0.16644487803123625
2,2022,3,1,42,28,0.14623214076984634
2,2022,3,1,42,28,0.10471420736038556
3,2022,3,1,31,70,0.3234847190627333
3,2022,3,1,31,70,0.24449499626855606
2,2020,3,1,17,70,0.2020104840087397
3,2021,3,0,25,70,0.24696763983923323
3,2022,3,2,25,6,0.37284767616461517
0,2022,3,0,27,3,0.01768614510371616
3,2022,3,1,33,70,0.21324977296636308
3,2022,3,1,33,70,0.16379690155282017
3,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,33,70,0.2020104840087397
3,2022,3,1,49,70,0.23572835088160984
3,2022,3,1,49,70,0.14581403922062275
0,2022,1,0,26,70,0.10085688339012921
3,2022,3,1,47,70,0.40634075725833285
3,2022,3,1,47,70,0.2791120062580361
2,2022,3,1,25,70,0.32564266254259694
2,2022,3,1,25,70,0.21324977296636308
3,2022,3,1,33,70,0.5054712858645711
3,2022,3,1,33,70,0.3359828083836105
3,2022,3,1,69,70,0.44815091218069186
3,2022,3,1,69,70,0.30810937176870445
2,2022,3,1,33,70,0.3481212404578437
2,2022,3,1,33,70,0.15705332817824613
3,2022,3,1,47,25,0.09474271019718208
3,2022,3,1,47,25,0.07348696692052474
3,2022,3,1,33,70,0.46725770340865164
3,2022,3,1,33,70,0.33013837812564634
3,2022,3,1,47,70,0.30316408462735017
3,2022,3,1,47,70,0.25820692879685664
3,2022,3,1,47,70,0.23572835088160984
3,2022,3,1,47,70,0.14581403922062275
3,2022,3,1,75,12,0.4991772840483021
3,2022,3,1,75,12,0.36610410279004113
0,2021,3,1,0,4,0.0334211496443889
2,2022,3,1,47,20,0.1325291996727119
2,2022,3,1,47,20,0.12544395191382612
3,2022,3,1,66,70,0.534693437154392
3,2022,3,1,66,70,0.3998219696629113
3,2022,3,1,33,70,0.3818391073307139
3,2022,3,1,33,70,0.32564266254259694
2,2022,3,1,47,70,0.2806855067121034
2,2022,3,1,47,70,0.1907711950511163
2,2022,3,1,25,70,0.3593605294154671
2,2022,3,1,25,70,0.2671983599629554
3,2022,3,1,33,12,0.3885826807052879
3,2022,3,1,33,12,0.28518122229515275
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,25,70,0.36835196058156583
3,2022,3,1,25,70,0.23707706555652466
3,2022,3,1,25,70,0.24921549763075793
3,2022,3,1,25,70,0.20425834180026436
3,2022,3,1,25,28,0.1960536608611993
3,2022,3,1,25,28,0.14623214076984634
3,2022,3,1,25,70,0.22448906192398646
3,2022,3,1,25,70,0.14581403922062275
2,2022,3,2,73,12,0.22501955636278628
3,2022,3,1,33,70,0.42454840536968275
3,2022,3,1,33,70,0.2793367920371886
3,2022,3,1,31,70,0.41555697420358406
3,2022,3,1,31,70,0.2919247956697268
3,2022,3,1,25,70,0.21324977296636308
3,2022,3,1,25,70,0.14581403922062275
0,2022,3,1,69,70,0.41499500975570286
0,2022,3,1,69,70,0.3037260490752314
3,2022,3,1,25,70,0.2806855067121034
3,2022,3,1,25,70,0.21324977296636308
2,2022,3,1,25,70,0.3481212404578437
2,2022,3,1,25,70,0.23348049309008517
3,2022,3,1,88,70,0.5504284416950647
3,2022,3,1,88,70,0.32564266254259694
2,2022,3,1,25,70,0.45152269886797886
2,2022,3,1,25,70,0.3481212404578437
3,2022,3,1,33,70,0.2919247956697268
3,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,69,27,0.24825566235377686
3,2022,3,1,69,27,0.15378494294936926
0,2022,3,1,33,70,0.3481212404578437
0,2022,3,1,33,70,0.2919247956697268
2,2022,3,1,25,70,0.32564266254259694
2,2022,3,1,25,70,0.21324977296636308
2,2022,3,1,33,70,0.25820692879685664
2,2022,3,1,33,70,0.2020104840087397
3,2022,3,1,33,25,0.14197694597049013
3,2022,3,1,33,25,0.08293246536051144
3,2022,3,1,33,70,0.41825440355341365
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,33,70,0.41825440355341365
3,2022,3,1,33,70,0.2806855067121034
0,2022,3,2,72,20,0.1372541967504968
0,2022,3,0,0,18,0.10085688339012921
3,2022,3,2,33,70,0.5054712858645711
3,2022,3,2,33,70,0.3359828083836105
3,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,33,70,0.2020104840087397
3,2022,3,1,47,70,0.30316408462735017
3,2022,3,1,47,70,0.25820692879685664
3,2022,3,1,25,70,0.36835196058156583
3,2022,3,1,25,70,0.23707706555652466
2,2022,3,2,25,70,0.16829261713586952
3,2022,3,1,33,70,0.40634075725833285
3,2022,3,1,33,70,0.2791120062580361
3,2022,3,1,4,70,0.2919247956697268
3,2022,3,1,4,70,0.23572835088160984
2,2022,3,1,29,70,0.3368819515002203
2,2022,3,1,29,70,0.30316408462735017
3,2022,3,1,33,70,0.4492748410764542
3,2022,3,1,33,70,0.32564266254259694
3,2022,3,1,33,70,0.39195446739257495
3,2022,3,1,33,70,0.28967693787820215
2,2022,3,1,47,70,0.3930783962883373
2,2022,3,1,47,70,0.25820692879685664
3,2022,3,1,47,70,0.40634075725833285
3,2022,3,1,47,70,0.2791120062580361
3,2022,3,1,47,70,0.3818391073307139
3,2022,3,1,47,70,0.31440337358497356
3,2022,3,1,31,70,0.5167105748221945
3,2022,3,1,31,70,0.3818391073307139
0,2022,3,2,42,25,0.04986872510497496
2,2022,3,1,33,70,0.3481212404578437
2,2022,3,1,33,70,0.1907711950511163
3,2022,3,1,33,25,0.14197694597049013
3,2022,3,1,33,25,0.0711244683816323
3,2022,3,1,33,70,0.31440337358497356
3,2022,3,1,33,70,0.24696763983923323
2,2022,3,1,49,70,0.3593605294154671
2,2022,3,1,49,70,0.2919247956697268
3,2022,3,1,33,70,0.367003245906651
3,2022,3,1,33,70,0.2249386334822914
2,2022,3,1,51,28,0.18221360043878185
2,2022,3,1,51,28,0.09917773361986028
3,2022,3,1,33,70,0.43803555211883083
3,2022,3,1,33,70,0.3481212404578437
3,2022,3,1,47,25,0.09474271019718208
3,2022,3,1,47,25,0.07348696692052474
3,2022,3,1,47,70,0.4353381227690012
3,2022,3,1,47,70,0.2640513590548208
0,2022,1,1,69,40,0.21324977296636308
2,2022,3,1,12,27,0.22463742053822708
3,2022,3,1,25,70,0.2806855067121034
3,2022,3,1,25,70,0.21324977296636308
2,2022,3,1,4,28,0.22373153384824265
2,2022,3,1,4,28,0.1545357274517385
3,2022,3,1,33,70,0.26944621775448
3,2022,3,1,33,70,0.23572835088160984
2,2022,3,1,25,70,0.3593605294154671
2,2022,3,1,25,70,0.2671983599629554
3,2022,3,1,47,70,0.3211469469595476
3,2022,3,1,47,70,0.2289847775070358
2,2022,3,1,25,70,0.32564266254259694
2,2022,3,1,25,70,0.21324977296636308
0,2022,3,1,33,70,0.3481212404578437
0,2022,3,1,33,70,0.2919247956697268
2,2022,3,1,33,70,0.25820692879685664
2,2022,3,1,33,70,0.2020104840087397
3,2022,3,1,33,70,0.3337349505920858
3,2022,3,1,33,70,0.22853520594873086
2,2022,3,1,25,12,0.21324977296636308
2,2022,3,1,25,12,0.13457475026299937
2,2022,3,1,33,70,0.25820692879685664
2,2022,3,1,33,70,0.2020104840087397
3,2022,3,1,33,60,0.130168948991611
3,2022,3,1,33,60,0.0711244683816323
1,2022,3,1,33,70,0.5257020059882932
3,2022,3,1,45,70,0.5394139385165938
3,2022,3,1,47,70,0.36610410279004113
3,2022,3,1,47,70,0.2806855067121034
3,2022,3,1,47,70,0.2941726534612515
3,2022,3,1,47,70,0.2222412041324618
2,2022,3,1,33,70,0.3503690982493684
2,2022,3,1,33,70,0.2537112132138073
3,2022,3,1,8,70,0.4492748410764542
3,2022,3,1,8,70,0.402069827454436
3,2022,3,1,47,70,0.40634075725833285
3,2022,3,1,47,70,0.2791120062580361
3,2022,3,1,45,70,0.544808797216253
3,2022,3,1,45,70,0.3755451055144448
3,2022,3,2,36,41,0.14197694597049013
3,2022,3,1,25,70,0.38633482291376325
3,2022,3,1,25,70,0.2829333645036281
3,2022,3,1,8,70,0.4492748410764542
3,2022,3,1,8,70,0.402069827454436
3,2022,3,1,33,70,0.31665123137649825
3,2022,3,1,33,70,0.21774548854941242
3,2022,3,1,25,70,0.36835196058156583
3,2022,3,1,25,70,0.23707706555652466
3,2022,3,1,8,70,0.5054712858645711
3,2022,3,1,8,70,0.4290441209527321
3,2022,3,1,33,70,0.2919247956697268
3,2022,3,1,33,70,0.21324977296636308
2,2022,3,1,33,70,0.16829261713586952
2,2022,3,1,33,70,0.13457475026299937
3,2022,3,1,33,70,0.2919247956697268
3,2022,3,1,33,70,0.21324977296636308
3,2022,3,1,33,28,0.12685560660690362
3,2022,3,1,33,28,0.08533767319744284
2,2022,3,1,33,70,0.3818391073307139
2,2022,3,1,33,70,0.2919247956697268
0,2022,3,1,47,70,0.16829261713586952
3,2022,3,1,33,70,0.508281108103977
3,2022,3,1,33,70,0.3003542623879443
3,2022,3,1,4,70,0.4239864409218016
3,2022,3,1,4,70,0.24977746207863907
3,2022,3,1,33,70,0.508281108103977
3,2022,3,1,33,70,0.3003542623879443
3,2022,3,1,4,70,0.508281108103977
3,2022,3,1,4,70,0.3003542623879443
3,2022,3,1,4,70,0.508281108103977
3,2022,3,1,4,70,0.3003542623879443
3,2022,3,1,33,70,0.4239864409218016
3,2022,3,1,33,70,0.24977746207863907
3,2022,3,1,47,70,0.45601841445102825
3,2022,3,1,47,70,0.27394193333752936
3,2022,3,1,89,70,0.4290441209527321
3,2022,3,1,69,70,0.44815091218069186
3,2022,3,1,69,70,0.30810937176870445
2,2021,1,1,9,11,0.09086515550680202
3,2022,3,1,33,70,0.40634075725833285
3,2022,3,1,33,70,0.2791120062580361
3,2022,3,1,47,25,0.09474271019718208
3,2022,3,1,47,25,0.07348696692052474
3,2022,3,1,69,70,0.44815091218069186
3,2022,3,1,69,70,0.30810937176870445
3,2022,3,1,47,70,0.4492748410764542
3,2022,3,1,47,70,0.4043176852459607
3,2022,3,1,47,70,0.40634075725833285
3,2022,3,1,47,70,0.2791120062580361
3,2022,3,1,69,70,0.544808797216253
3,2022,3,1,69,70,0.3755451055144448
0,2022,3,1,33,70,0.3481212404578437
0,2022,3,1,33,70,0.2919247956697268
2,2022,3,1,25,70,0.32564266254259694
2,2022,3,1,25,70,0.21324977296636308
3,2022,3,1,25,70,0.23572835088160984
3,2022,3,1,25,70,0.2020104840087397
3,2022,3,1,47,70,0.40634075725833285
3,2022,3,1,47,70,0.2791120062580361
3,2022,3,1,8,70,0.4492748410764542
3,2022,3,1,8,70,0.402069827454436
0,2022,3,1,47,34,0.02821511099921775
3,2022,3,1,33,70,0.41825440355341365
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,47,70,0.49423199690694775
3,2022,3,1,47,70,0.3400289524083549
3,2022,3,1,25,70,0.36835196058156583
3,2022,3,1,25,70,0.23707706555652466
3,2022,3,1,69,70,0.44815091218069186
3,2022,3,1,69,70,0.30810937176870445
2,2022,3,1,69,28,0.22373153384824265
2,2022,3,1,69,28,0.16837354001636443
3,2022,3,1,47,70,0.40634075725833285
3,2022,3,1,47,70,0.2791120062580361
3,2022,3,1,47,70,0.30473758508141746
3,2022,3,1,47,70,0.19931305465891008
3,2022,3,1,47,70,0.2919247956697268
3,2022,3,1,25,70,0.24906713901651725
3,2022,3,1,25,70,0.17203754821654965
0,2022,0,2,11,70,0.015438287312191483
2,2022,3,2,69,14,0.22380796101315448
0,2022,3,0,68,20,0.0626433009342097
0,2022,3,0,74,20,0.06640171916163896
3,2022,3,1,69,70,0.44028340991035547
3,2022,3,1,69,70,0.25595907100533194
3,2022,3,1,33,70,0.3818391073307139
3,2022,3,1,33,70,0.32564266254259694
3,2022,3,1,25,70,0.3358928940719495
3,2022,3,1,25,70,0.2664071140203387
3,2022,3,1,25,70,0.2806855067121034
3,2022,3,1,25,70,0.21324977296636308
2,2022,3,1,33,70,0.37059981837309053
2,2022,3,1,33,70,0.31440337358497356
3,2022,3,1,33,70,0.2919247956697268
3,2022,3,1,33,70,0.21324977296636308
3,2022,3,1,47,70,0.544808797216253
3,2022,3,1,47,70,0.3755451055144448
3,2022,3,1,47,70,0.3874587518095256
3,2022,3,1,47,70,0.28967693787820215
3,2022,3,1,47,70,0.40634075725833285
3,2022,3,1,47,70,0.2791120062580361
3,2022,3,1,31,70,0.42132048158105334
3,2022,3,1,31,70,0.314075186347411
3,2022,3,1,25,70,0.2806855067121034
3,2022,3,1,25,70,0.22448906192398646
3,2022,3,1,33,70,0.39151613512322764
3,2022,3,1,33,70,0.3079452781499232
3,2022,3,1,33,70,0.49423199690694775
3,2022,3,1,47,70,0.5367165091667642
3,2022,3,1,47,70,0.34047852396665984
2,2022,3,1,25,70,0.45152269886797886
2,2022,3,1,25,70,0.3481212404578437
2,2022,3,1,25,70,0.23348049309008517
2,2022,3,1,25,70,0.16604475934434484
2,2022,3,1,25,70,0.3481212404578437
2,2022,3,1,25,70,0.23348049309008517
2,2022,3,2,48,5,0.18921118174379817
3,2022,3,1,33,70,0.398698040767149
3,2022,3,1,33,70,0.2773137200248164
2,2022,3,1,33,70,0.3481212404578437
2,2022,3,1,33,70,0.1907711950511163
0,2022,3,1,37,70,0.1622234010987529
0,2022,3,1,37,70,0.09096630910742064
3,2022,3,1,25,70,0.27394193333752936
3,2022,3,1,25,70,0.23572835088160984
3,2022,3,1,31,70,0.4605141300340776
3,2022,3,1,31,70,0.2941726534612515
3,2022,3,0,20,66,0.016804984849438487
3,2022,3,1,33,70,0.37059981837309053
3,2022,3,1,33,70,0.30316408462735017
3,2022,3,1,33,70,0.544808797216253
3,2022,3,1,33,70,0.3755451055144448
3,2022,3,1,33,70,0.49423199690694775
3,2022,3,1,33,70,0.40229461323358845
2,2022,3,1,69,70,0.2806855067121034
2,2022,3,1,69,70,0.1907711950511163
2,2022,3,1,47,70,0.25820692879685664
2,2022,3,1,47,70,0.21324977296636308
2,2022,3,1,47,70,0.17953190609349293
2,2022,3,1,47,70,0.16379690155282017
3,2022,3,1,33,70,0.3503690982493684
3,2022,3,1,33,70,0.23572835088160984
3,2022,3,1,47,70,0.2941726534612515
3,2022,3,1,47,70,0.2222412041324618
3,2022,3,1,47,25,0.09474271019718208
3,2022,3,1,47,25,0.07348696692052474
1,2022,3,1,58,70,0.4492748410764542
1,2022,3,1,58,70,0.3481212404578437
3,2022,3,1,25,70,0.36835196058156583
3,2022,3,1,25,70,0.23707706555652466
0,2022,3,1,33,28,0.12685560660690362
0,2022,3,1,33,28,0.09917773361986028
3,2022,3,1,33,70,0.3481212404578437
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,47,70,0.5391891527374413
3,2022,3,1,47,70,0.3930783962883373
3,2022,3,1,33,70,0.2919247956697268
3,2022,3,1,33,70,0.21324977296636308
3,2022,3,1,33,70,0.48299270794932436
3,2022,3,1,33,70,0.32564266254259694
3,2022,3,2,47,70,0.4345288939640523
3,2022,3,2,47,70,0.3121555157934489
3,2022,3,1,33,70,0.5279498637798179
3,2022,3,1,33,70,0.37059981837309053
3,2022,3,1,47,70,0.4345288939640523
3,2022,3,1,47,70,0.3121555157934489
2,2022,3,1,25,70,0.32564266254259694
2,2022,3,1,25,70,0.21324977296636308
3,2022,3,1,25,70,0.25820692879685664
3,2022,3,1,25,70,0.2020104840087397
2,2022,3,1,47,28,0.11855201992501146
0,2022,3,2,25,70,0.1323268924714747
0,2022,3,2,47,27,0.0782097161405181
3,2022,3,1,69,12,0.40926297238731496
3,2022,3,1,69,12,0.2494402834099104
3,2022,3,1,25,70,0.32564266254259694
3,2022,3,1,25,70,0.27394193333752936
3,2022,3,1,33,70,0.6066248864831816
3,2022,3,1,33,70,0.3616083872069918
3,2022,3,1,47,70,0.3474446352625948
3,2022,3,1,47,70,0.30077685965275097
0,2022,3,2,11,70,0.15930118596977083
3,2022,3,1,25,70,0.3631818876610591
3,2022,3,1,25,70,0.25595907100533194
3,2022,3,1,25,70,0.2806855067121034
3,2022,3,1,25,70,0.21324977296636308
3,2022,3,1,4,28,0.22096442090687576
3,2022,3,1,4,28,0.1960536608611993
3,2022,3,1,25,70,0.16829261713586952
3,2022,3,1,25,70,0.1064765278689409
3,2022,3,1,33,70,0.5189584326137192
3,2022,3,1,33,70,0.39757411187138664
3,2022,3,1,47,70,0.3930783962883373
3,2022,3,1,47,70,0.30316408462735017
3,2022,3,1,47,70,0.49423199690694775
3,2022,3,1,47,70,0.3400289524083549
3,2022,3,1,25,70,0.2919247956697268
3,2022,3,1,25,70,0.21324977296636308
3,2022,3,1,69,70,0.44815091218069186
3,2022,3,1,69,70,0.30810937176870445
2,2022,3,1,88,70,0.5279498637798179
0,2022,0,0,25,70,0.270354352302256
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,33,70,0.42679626316120745
3,2022,3,1,33,70,0.3818391073307139
3,2022,3,1,33,70,0.3368819515002203
3,2022,3,1,33,70,0.23572835088160984
3,2022,3,1,39,70,0.2649505021714307
3,2022,3,1,39,70,0.19582887508204683
3,2022,3,1,33,70,0.37059981837309053
3,2022,3,1,33,70,0.32564266254259694
2,2022,3,1,66,70,0.3930783962883373
2,2022,3,1,66,70,0.21324977296636308
3,2022,3,1,33,70,0.20650619959178904
3,2022,3,1,33,70,0.1907711950511163
3,2022,3,1,33,70,0.43803555211883083
3,2022,3,1,33,70,0.3481212404578437
3,2022,3,1,69,70,0.4605141300340776
3,2022,3,1,69,70,0.3930783962883373
3,2022,3,1,33,70,0.5729070196103114
3,2022,3,1,33,70,0.3930783962883373
1,2022,3,1,4,70,0.4605141300340776
1,2022,3,1,4,70,0.3413776670832697
0,2022,3,1,47,70,0.3930783962883373
0,2022,3,1,47,70,0.21324977296636308
2,2022,3,1,25,70,0.16829261713586952
2,2022,3,1,25,70,0.1064765278689409
3,2022,3,1,31,70,0.27618979112905406
3,2022,3,1,31,70,0.17166440382315654
3,2022,3,1,40,70,0.22448906192398646
3,2022,3,1,40,70,0.14581403922062275
3,2022,3,1,47,70,0.3818391073307139
3,2022,3,1,47,70,0.26382657327566833
3,2022,3,1,33,70,0.37284767616461517
3,2022,3,1,33,70,0.2514633554222826
3,2022,3,2,47,70,0.44432955393509993
3,2022,3,2,47,70,0.22291556146991917
3,2022,3,1,25,25,0.10182795795606787
3,2022,3,1,25,25,0.0711244683816323
3,2022,3,1,33,70,0.4312919787442568
3,2022,3,1,33,70,0.2110019151748384
3,2022,3,1,33,70,0.3481212404578437
3,2022,3,1,33,70,0.23572835088160984
3,2022,3,1,47,70,0.40634075725833285
3,2022,3,1,47,70,0.2791120062580361
2,2022,3,2,47,51,0.05589972755963567
2,2022,3,1,4,10,0.16379690155282017
2,2022,3,1,4,10,0.09636116780707986
3,2022,3,1,33,70,0.37059981837309053
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,25,70,0.32564266254259694
3,2022,3,1,25,70,0.2020104840087397
2,2022,3,1,33,10,0.16379690155282017
2,2022,3,1,33,10,0.08287402105793179
3,2022,3,1,31,70,0.506370428981181
3,2022,3,1,33,70,0.31440337358497356
3,2022,3,1,33,70,0.24696763983923323
2,2022,3,1,11,10,0.16379690155282017
2,2022,3,1,11,10,0.09636116780707986
3,2022,3,1,25,70,0.38397457223266235
3,2022,3,1,25,70,0.28079789960167967
3,2022,3,2,33,70,0.45062355575136903
3,2022,3,2,33,70,0.22606256237805372
3,2022,3,1,25,70,0.520307147288634
3,2022,3,1,25,70,0.18897290881789655
2,2022,3,1,47,10,0.17728404830196823
2,2022,3,1,47,10,0.10984831455622793
0,2022,3,2,47,70,0.16829261713586952
3,2022,3,0,77,28,0.43803555211883083
0,2022,3,2,47,12,0.1542255230765081
3,2022,3,0,44,70,0.3593605294154671
0,2022,3,2,47,28,0.06319627395092477
3,2022,3,1,33,70,0.40634075725833285
3,2022,3,1,33,70,0.2791120062580361
3,2022,3,1,25,70,0.36835196058156583
3,2022,3,1,25,70,0.23707706555652466
0,2021,3,2,80,38,0.0006226566082523349
2,2021,3,2,33,6,0.15716572106782237
3,2022,3,1,33,70,0.49423199690694775
3,2022,3,1,33,70,0.40229461323358845
3,2022,3,1,47,70,0.40634075725833285
3,2022,3,1,47,70,0.2791120062580361
3,2022,3,1,47,70,0.49423199690694775
